INVESTMENT_ID,CUSTOMER_ID,ASSET_CLASS,INVESTMENT_AMOUNT,CURRENT_VALUE,INVESTMENT_DATE,UPDATED_AT
a85a9d3e-8d02-407d-9fd7-8f5a301f8f9e,5a7007ac-9e67-40ca-ad4c-59d66f7ee9d2,Mutual Fund,48139.34,26285.47,2022-06-03,2025-03-15 13:16:53
ee158cae-0394-450b-9d4b-8d9c69afb7af,38d9937a-48d9-4c78-ab0a-55316950db68,Bond,90594.28,93371.22,2015-10-09,2025-03-15 13:16:53
ce4dcee8-9e9d-4c2a-9474-925d867ad591,bdf44deb-3d58-4750-97b8-8fd8108ab24c,Stock,56658.27,146836.74,2018-12-24,2025-03-15 13:16:53
14ceedc3-1ea3-4ee7-bc70-91111456abc4,17e2f836-8b36-40c9-9b6c-f1edbc9c6377,Stock,16899.9,101717.68,2023-02-14,2025-03-15 13:16:53
9bea3475-f609-4afa-89d3-85112866d2f2,ce8ae45d-3cff-4c6d-8c1d-87b31ee83b79,ETF,88422.41,69888.6,2016-08-13,2025-03-15 13:16:53
d3e7371d-cd43-4bc5-96ef-dc6f22d39f6f,15127e88-94ac-419f-93f6-8a6ed6524780,Bond,10639.59,128374.75,2019-05-01,2025-03-15 13:16:53
68a04d9d-6c9b-426e-98d6-91f18735d733,ecc19903-29a3-44bb-b49d-6b24b7cd4543,Stock,25219.39,42696.43,2021-02-11,2025-03-15 13:16:53
10d55e5d-b171-4729-bd2a-29b0a993ec93,1200bd5c-62bb-483b-a2bf-6d2a76021481,Crypto,10219.58,138234.24,2020-11-30,2025-03-15 13:16:53
daca3c28-1e77-4b12-beb7-722c671e2468,80d0c3ea-1a14-40fd-9e81-3d35862aaf56,Real Estate,93863.94,124198.61,2022-06-29,2025-03-15 13:16:53
f190c01c-3aa7-4b56-a086-6c7d24419290,ed5e0f12-4fd4-4d5d-8d18-6d83c1372351,ETF,79652.8,84227.16,2018-01-02,2025-03-15 13:16:53
e8850cbf-3d38-49cd-aaa2-2bbab5dbbf93,f2fe6da9-d0ed-4145-8544-a5564545cd8c,ETF,50180.09,6105.5,2017-09-30,2025-03-15 13:16:53
6e05d495-5ae3-491f-80dd-eaf55a0de707,a58b315f-62e2-4e9d-81b2-f9e59d462c9a,ETF,67770.16,109411.01,2021-08-08,2025-03-15 13:16:53
674fd1d7-51d4-43c9-9e05-4d0e0d658888,0facb0da-dc89-451d-aa05-10c53a33d7ae,Bond,19912.46,19241.8,2018-11-07,2025-03-15 13:16:53
374218ca-b129-4108-8029-db98d362c64d,9f9b40a6-25e8-4e08-8c51-c946b0152297,Real Estate,8478.64,130663.44,2021-06-24,2025-03-15 13:16:53
122e8690-fdf1-4ef2-803e-c03479952cec,a7b384db-31d0-4327-a25e-3160f8574d7d,Real Estate,47784.45,137795.02,2017-06-09,2025-03-15 13:16:53
99ec6adf-4959-4382-be9b-a00b4575374a,3f6ea86b-e1da-4128-99df-f536dfadc1b1,Mutual Fund,23592.93,14065.2,2018-04-22,2025-03-15 13:16:53
cf46d2ac-face-46eb-bf26-38de6b5ec09a,dd7feb45-bcd6-4cf8-8ccb-6c0dd2d08a1f,Crypto,88448.87,36020.07,2017-07-18,2025-03-15 13:16:53
fd617a93-cd7e-49d2-a2e9-d405f3eefe26,c4de6444-6b58-4b1f-9632-aa0df41ba5a1,Real Estate,3689.27,37336.2,2019-11-29,2025-03-15 13:16:53
6db7f47e-243b-4ba2-b3a1-be50ee58c21a,612aeb08-aa2a-4d5e-b6e0-c7a807f32af9,Mutual Fund,5455.66,11347.07,2023-11-02,2025-03-15 13:16:53
5bbd1d3b-f5a2-41da-9e25-fbd7d8d76d19,2bb94723-3b66-4e66-9db3-f4e305dd1177,Mutual Fund,57419.19,131597.99,2018-12-09,2025-03-15 13:16:53
fbe7adde-d7a5-4980-9611-c2c1d4363ba1,e6870f8b-4b6a-402d-8b99-915ba1de83af,Bond,34567.07,89053.56,2017-05-03,2025-03-15 13:16:53
082fb3a4-b399-46c2-b1dd-7929f0548e36,6eba1981-beaa-4d85-a5bf-b5cde83ff494,Stock,70612.54,42804.24,2020-01-05,2025-03-15 13:16:53
8970dcd2-4b97-4938-b3ef-c20e57fc6d7b,b9889b5e-6961-4d40-8378-b53519b537c1,Bond,97885.49,13955.43,2020-12-04,2025-03-15 13:16:53
f1294264-04f3-4e0e-9a50-48955ec1b4c3,bfc6a7e8-db6d-4b90-b0bb-563d031253b5,Mutual Fund,92919.87,2041.5,2019-06-16,2025-03-15 13:16:53
85e1db4e-01f8-45b3-9e33-3c8fbe5c9fdf,b6c24b48-28b4-4d4e-8add-3473b49a6f62,Bond,82358.89,103445.88,2019-11-06,2025-03-15 13:16:53
17e59a27-7165-474e-99f5-bd1633be5935,5c3ee55d-97db-4da6-b0d7-faa2ccd75e45,Bond,21177.05,110450.06,2016-11-30,2025-03-15 13:16:53
a7ae0c83-0bbc-4894-8575-d88a38740b5f,f585038b-abcf-48eb-927c-becd71ed3aec,Bond,78544.92,116102.24,2023-11-07,2025-03-15 13:16:53
941bab0f-e009-457a-80e3-8dc45b07af12,ae2b561c-20be-4cc0-8060-4460378a734a,ETF,38464.38,52455.12,2020-12-27,2025-03-15 13:16:53
956f62de-3642-431f-b3f2-1973a0fca4e7,b26c669f-c86b-4822-8f11-b676de3c205c,Mutual Fund,16635.24,36115.54,2015-08-29,2025-03-15 13:16:53
e27c0f09-00ad-4141-97c7-01efa6dabe9a,c372b4c4-1859-4d2b-9a6f-45333dc38119,Crypto,93398.66,60610.72,2019-12-28,2025-03-15 13:16:53
b49524ae-0813-40b7-9df3-f634c5775daf,fdda26a9-4383-4b43-b5fe-2e0e23d864c7,Crypto,93510.07,90025.66,2015-09-03,2025-03-15 13:16:53
a3d6e3c7-08c9-414b-bf2f-57691f6218d1,5a6385a0-f0de-41b7-a2d4-43daf0de404b,Real Estate,41704.0,15923.16,2015-07-14,2025-03-15 13:16:53
4dd9ce3f-36c1-4d3c-9b65-4c189f7dda28,90c4595d-8345-4460-9d58-3b1581c01af5,Bond,55428.09,66135.54,2022-12-23,2025-03-15 13:16:53
f933ebb4-bf92-4b83-9f05-4b5104f48845,a16a728b-3933-4fa6-9909-bf36087a38ab,Stock,85426.37,108539.05,2020-10-02,2025-03-15 13:16:53
bde4ff33-798a-49b7-90c6-6f4123a40d4d,a28b1bb7-636f-48b3-8752-375fec2f028b,ETF,55025.81,65237.38,2017-03-01,2025-03-15 13:16:53
14485891-0dde-4888-887b-9eb521b69be0,57606aea-ccc0-4aa8-83d2-5f3e58c4ad4a,Stock,66953.18,46146.69,2020-04-06,2025-03-15 13:16:53
966c3281-50e1-4fd7-a0e3-039ce2db3247,b04d2e74-389c-454b-8984-5f9edacdc9c3,Mutual Fund,63248.1,85582.14,2022-04-23,2025-03-15 13:16:53
cade1169-3734-461f-b337-7da47fc0657f,24b2b685-a29c-44e8-8efb-75b1a95663d1,Stock,44072.72,22408.12,2021-11-10,2025-03-15 13:16:53
439d68ee-5b95-49e2-b100-9d944d355c19,77c328b1-e436-45da-8915-9e1761b15202,ETF,8461.07,51179.35,2017-06-05,2025-03-15 13:16:53
c68d60d9-4ba2-4eb4-bc4d-de034c560506,b69c87f0-5f36-47ae-8772-184134604565,Mutual Fund,77850.3,23075.81,2017-09-13,2025-03-15 13:16:53
40af941d-44a0-40a2-96eb-2968b1215337,9d4ac7cc-9267-4222-9ac9-0ac6f9d37966,Stock,91615.46,44635.65,2018-10-01,2025-03-15 13:16:53
5e632d27-a3fa-4b33-86e8-5921fb109aeb,2545a5b0-d6a1-4d1a-b0fa-39530ee013e6,Crypto,78467.82,82518.86,2020-07-18,2025-03-15 13:16:53
fd49f92b-d89a-41d5-a3cb-ce9d946fb1bb,5e2fa4f4-8c4b-4733-91d4-a3dd83577045,Crypto,46411.67,38909.41,2022-03-16,2025-03-15 13:16:53
af2cac5e-6fa6-41b0-9fa8-d2e62bdbabb0,6c63b2e0-a2bf-4ebc-9c07-d4110a6a4c3c,Real Estate,38197.73,120027.59,2023-06-28,2025-03-15 13:16:53
37d106eb-3546-4be6-b45e-783c3e35e003,14c16a58-4f72-4af6-acd2-9d8434e07154,Real Estate,80237.54,132090.02,2020-01-10,2025-03-15 13:16:53
230e4ff6-f5a8-415f-8935-05c26ffcc084,6cb01477-c05c-4e3c-82a0-04a4e4d84728,Crypto,98880.98,141621.6,2016-03-28,2025-03-15 13:16:53
9d60461f-4210-49a5-a395-67c5c3d49400,9f585c70-8a9f-413e-948f-d875d2ca0386,Mutual Fund,69850.41,50706.01,2016-06-29,2025-03-15 13:16:53
5e16fbcc-5308-4f69-8d01-e69cd8123ecb,004deee1-2244-4a17-816e-456ccde8db3f,ETF,2258.16,69945.75,2020-10-11,2025-03-15 13:16:53
098b7f18-c63a-458c-84ef-686fa690b4e0,8cf4246e-2047-47b0-a698-684861c0f83d,Stock,50129.64,13147.54,2023-06-14,2025-03-15 13:16:53
47d7f48a-3d3c-45dc-8b47-2bb8f4c861bf,7659b526-d01f-4c70-96bf-975a8ae893c1,Real Estate,73038.27,45976.71,2016-03-08,2025-03-15 13:16:53
e6ee6f25-4da3-4315-8f95-6f75c877dc24,5796d284-2006-41f0-9723-717b42bf2de4,Real Estate,29711.32,106388.7,2016-12-14,2025-03-15 13:16:53
cd7ad553-3693-4092-aed7-096fb806ed9c,4317a2df-1c5f-4fbd-8455-11709aef6fc6,ETF,38608.4,34924.77,2022-05-08,2025-03-15 13:16:53
9e819905-295b-44f4-a583-b4a2dba90172,b4e8e3d9-883c-4faa-89a9-e5afd0f3bc68,Mutual Fund,51119.9,104398.78,2018-07-02,2025-03-15 13:16:53
c7b0644f-3ac3-443e-b81a-1158411009ce,5fabcda4-1938-4745-baef-1d9c1bbafe94,ETF,76257.43,18177.95,2015-07-27,2025-03-15 13:16:53
45225b0c-ef1f-45e8-bae9-0b950bc64da1,dde20987-d405-4081-9dd0-e3b414de47c1,Real Estate,66771.27,139264.43,2015-06-23,2025-03-15 13:16:53
c27723c3-8f47-4119-a0e6-f8a5bc3ff2e3,9304e35d-e564-4228-8b5e-b1f4aba5bdca,ETF,43129.84,96517.22,2015-09-21,2025-03-15 13:16:53
cc547686-9da8-4db9-add7-423b312102d6,0ab2945d-6a3b-4e8f-8e43-31e8a7a67770,Real Estate,95396.86,93870.87,2022-02-23,2025-03-15 13:16:53
ee2308c5-7a14-4193-bc84-b3399fbd4cc5,61d6988e-e943-4a8b-85b1-f3d794eb9dc5,Bond,75528.99,1282.29,2018-02-27,2025-03-15 13:16:53
02a5f4b5-fb44-47bf-9995-c0969a336227,21cc8230-e66e-4349-9837-1714404f7c96,Crypto,67491.1,9737.73,2020-08-03,2025-03-15 13:16:53
873fe13c-7662-4fc7-8f71-e6d2072294c5,acb6a24e-3b52-4374-a334-4cefc04bc791,Bond,73011.16,66201.06,2015-07-04,2025-03-15 13:16:53
1e0cfcb1-5309-4fbd-985c-631786d9e16d,e805f833-d814-4d84-a424-d55136538201,Mutual Fund,81510.38,133494.52,2021-08-25,2025-03-15 13:16:53
9cc4a54d-b413-45bb-9f18-fe940aca388c,21e27d5f-8da8-48d9-8015-412e9af0e14e,Bond,29722.22,59134.96,2019-02-23,2025-03-15 13:16:53
9895dcb1-dde5-46de-a13a-a3be7d459957,9a26b5c9-a690-4350-9beb-e70546dd8e35,Real Estate,74642.7,136009.89,2015-01-09,2025-03-15 13:16:53
5832de94-1329-4994-9c28-43c87bf55155,22de511a-d943-42d4-8e77-bc5468c748f8,Mutual Fund,90146.51,30501.29,2020-08-17,2025-03-15 13:16:53
fcbe9b01-ebca-47ea-85ef-4a30df650d37,60a15aa6-f60e-433e-b792-6e9e70b0f9ed,Real Estate,94594.07,122056.61,2022-07-04,2025-03-15 13:16:53
c53637fa-7081-4702-b105-dc2dbcf71515,5e6a4e43-fce8-4021-9f2a-fecc47466d5e,Real Estate,7949.75,122442.96,2015-05-10,2025-03-15 13:16:53
8cd9429b-12e0-489e-bf0f-49583011d69c,06843061-b83e-496e-a84d-9aaaa324289f,ETF,17708.52,36207.05,2017-01-16,2025-03-15 13:16:53
5e785705-4a64-425f-87d0-28fd8aafd89b,7cc9052a-4500-4a83-8396-458aaecfba21,Stock,58169.73,79617.55,2015-01-26,2025-03-15 13:16:53
4122e19f-d3a5-4d42-92b9-51c4aeb7aacc,0c18ed1c-24a0-4d63-ba07-fd1c9aaf8b51,Real Estate,5533.63,131219.8,2020-11-20,2025-03-15 13:16:53
002aa746-5d73-4689-be97-0ec7972c7761,04d3f2ab-2d40-4022-9733-89c941bab971,Real Estate,6876.4,142180.24,2018-07-10,2025-03-15 13:16:53
7d83cf90-cf49-4a6e-8d45-bae3088fcca5,edd97a06-f640-4802-a097-a7f62a8d0c44,Crypto,31262.28,66085.56,2015-11-10,2025-03-15 13:16:53
2fa750e8-5064-4679-92da-9be6ddc6934d,e8fffd03-14f2-4ddf-a3d4-3f8656dc0139,Crypto,81240.11,31575.38,2021-02-23,2025-03-15 13:16:53
2d2b5630-b067-40ca-a8ad-1b407c9a3865,bed64b97-d997-4bb5-bd91-178e7cbd3824,ETF,4384.54,129772.42,2017-03-23,2025-03-15 13:16:53
d340934c-b9bd-444f-9a7f-48dc5a079ae2,9fd1c506-3833-4078-92e1-949b99b14cf4,Real Estate,48010.98,57655.61,2020-12-27,2025-03-15 13:16:53
7fc0f320-30ad-45ce-8c9f-ca1080f02115,a9c17e1e-c230-4117-a17b-a8648c5c89ca,ETF,44326.64,132465.97,2017-04-15,2025-03-15 13:16:53
3fb70ccd-6c67-4486-b90a-a381f9e8475e,267d463f-d7ce-4fbf-9ecd-9b4721ec3d1a,ETF,9655.37,35769.91,2016-05-08,2025-03-15 13:16:53
c5d9281b-2a0f-46a4-8283-fabe9d626ac9,8d66c7b6-5c28-401d-ab3d-18d928c135f9,Real Estate,3610.7,138274.87,2018-10-28,2025-03-15 13:16:53
abd5e3aa-c5b4-4524-a843-54fb6043e29d,28797a8c-c944-4b85-abe9-18650ba29a53,Real Estate,55750.16,83684.97,2015-04-23,2025-03-15 13:16:53
8dc6ffd5-17bb-46b8-9dec-f3647c2beec1,52d86dc7-b669-41f9-aac8-a9889e5ee871,Stock,25068.86,79542.9,2022-12-23,2025-03-15 13:16:53
399093b5-6db6-4ef1-8917-d4ce12d78dd0,0a7bcbba-4e37-4374-9357-d42ef83959b9,Real Estate,62287.84,46748.29,2018-10-15,2025-03-15 13:16:53
25c2e747-e19b-4bc4-b18f-2931b870d4ce,8447501a-7788-4a02-8062-2b3d2281b971,Real Estate,49450.66,32189.98,2015-05-24,2025-03-15 13:16:53
afe1d152-4e0f-4fd0-93c0-31f282c06169,1feedabd-e1ce-40cd-a77d-2cea2429bcc8,Bond,26446.01,139849.99,2020-05-23,2025-03-15 13:16:53
7b3e315e-91d0-4130-8557-e5e30aea4941,0e769853-c135-4b23-bc5c-8c6fd99aa930,Real Estate,22181.14,109580.6,2017-06-28,2025-03-15 13:16:53
e8f1f70e-b174-4a2b-8ad7-8769e100b23d,fa81f1b5-7e27-47ba-980f-9cf1d973f463,Mutual Fund,64019.67,119037.84,2021-06-11,2025-03-15 13:16:53
b2f396c2-540f-44a3-9391-c377a84992aa,de3ec252-a732-4e81-b260-ca2bb9e2a6c6,ETF,9366.66,112378.46,2018-08-15,2025-03-15 13:16:53
d40435d8-47b5-4c85-a4f3-daf34036194f,a681a45a-2d26-4a19-8380-57c8ca1c9551,Real Estate,87190.36,11345.22,2015-01-15,2025-03-15 13:16:53
9082bb5b-2f0e-49b3-a7bf-ebec3eb49151,c346692b-0621-486b-8fe8-8e077a159e32,Bond,99633.75,95296.03,2017-03-26,2025-03-15 13:16:53
57908585-f05b-4fd0-9512-cd2c346e4419,976cf18c-2f87-4fea-b2ed-de4456c72a05,Mutual Fund,9623.37,108402.68,2019-07-28,2025-03-15 13:16:53
045a308a-2445-453e-b242-a13a8e90a116,ce870abf-61a1-4b9b-8dda-4961a01aa0c0,ETF,66045.36,39642.44,2022-03-18,2025-03-15 13:16:53
ad6349ef-702d-4aea-afa4-06bbfba686c1,0983b6a3-4ed1-4797-b615-088186133bd4,Crypto,43475.98,65623.91,2021-12-02,2025-03-15 13:16:53
59b77ce6-b76c-46af-bf8d-22604766649b,35730104-f6ec-4548-8fa7-0914f71381e0,Crypto,45897.79,78995.76,2019-03-21,2025-03-15 13:16:53
ba91d1e4-7038-45cf-96a7-e12b9cf5f4a0,c6759c48-9312-4783-b4a2-b17533a30b42,Stock,60974.14,65457.84,2021-12-08,2025-03-15 13:16:53
a1c5f726-6941-4e5f-bef6-cac9c9668ee8,9df47a93-3a7d-405b-b124-1f3e3aa528ba,Mutual Fund,55899.89,51062.59,2016-03-05,2025-03-15 13:16:53
5da046df-9ad3-4694-9b2c-7cbbd8791fff,a6872a62-3cfc-4064-847c-56f564c7a94c,Bond,84839.12,96097.45,2015-02-18,2025-03-15 13:16:53
b0a3ea0e-7485-47f7-8280-7bf1e7027363,7c497401-2acc-4319-9365-831e9a4c777d,ETF,37096.46,141518.87,2016-12-22,2025-03-15 13:16:53
58aa7ae0-0c8b-4f56-954c-acc357a474db,9941908d-ed28-4ca7-9a82-3f88f4231451,Mutual Fund,86746.71,136104.17,2017-01-23,2025-03-15 13:16:53
934f95ef-6ff5-4c97-85ed-cde24925b23c,eb4f6558-032a-411b-9f54-ec5ac1784933,ETF,66461.06,22660.79,2018-01-08,2025-03-15 13:16:53
6d97ff71-b9b8-4054-b055-1ea483b4a0db,b4d121c0-052a-4192-ade2-6353bbafb97e,Bond,25971.36,118348.29,2020-12-24,2025-03-15 13:16:53
6692b2d2-ccc3-45dc-9063-503e3af416bb,884952f1-d4fc-41ce-af3f-99fc7e2e2454,Mutual Fund,62423.77,26923.2,2022-03-03,2025-03-15 13:16:53
fb630327-5a22-4765-a43c-babfc72ad857,5be31e40-e496-48e4-b02f-e7a3a7fff77d,Stock,5857.86,44980.33,2021-06-06,2025-03-15 13:16:53
7a9192dd-8434-4839-b7e2-84a4711fc744,ea35021a-5030-4525-8042-d9d516891ac3,ETF,24648.63,4532.6,2015-06-18,2025-03-15 13:16:53
4574af98-12f3-498a-a918-9b4dfae1bbbf,0fcb186c-2888-4f12-9039-8c32baee600e,Crypto,3389.4,14055.2,2022-05-22,2025-03-15 13:16:53
f044625b-6a09-4382-a799-1f45e3cbd676,9974abad-72ca-452f-90a4-c3604e47bdad,Stock,1053.61,36699.36,2021-08-23,2025-03-15 13:16:53
9106d15c-e20c-47c1-ac12-7a7e5884b213,50d0c97b-c554-4297-b020-3545a15b8663,Real Estate,12468.54,30254.84,2018-02-28,2025-03-15 13:16:53
11d944b9-0ad7-4dfd-86bf-3e77834bbc5f,52ee154b-2893-4019-bd50-9b443c4e3ae4,Stock,95596.09,109845.76,2020-01-17,2025-03-15 13:16:53
da371929-3f46-4bd9-b628-37ab9d1117bf,c431b1ef-d968-487c-86ee-eb9f0d7a34fd,Crypto,68979.26,53227.04,2022-05-10,2025-03-15 13:16:53
aeea8b1f-1617-4528-af9a-bd186afa97dd,04e6449b-c2d8-4ca3-a29e-3ed75e680e7c,ETF,64380.45,142386.41,2018-06-16,2025-03-15 13:16:53
3a6ce3eb-0150-4fc3-b941-c24edaa48770,287d66ca-b76f-4a94-a6c5-f3916e5ebed4,Stock,11159.66,78141.19,2018-12-22,2025-03-15 13:16:53
533ca0f4-a5a9-4d41-838d-54c4db95d9bc,451ca21a-b7b7-4dba-9b11-3c2a632ec24a,Mutual Fund,70331.66,122821.41,2015-07-28,2025-03-15 13:16:53
d12ba500-a010-4014-b1d7-17791dea938e,c6661094-a71d-47ab-af58-d56a28a5a2b8,Stock,76538.71,109028.83,2023-04-18,2025-03-15 13:16:53
b2feb3c1-a282-42d8-bb05-c8ec088941f8,557f16fa-0bac-4752-9b9a-ca38808f2857,Crypto,94143.44,78381.22,2023-02-21,2025-03-15 13:16:53
79a5c0b3-3a9e-4773-b601-c0f565de60cb,62a08d6a-eb72-4cf0-8df4-6682d7c2d37e,Crypto,53184.7,55108.63,2020-06-05,2025-03-15 13:16:53
3b39012b-984f-45f4-b533-fe6a7f55cea1,03213bb6-66cb-4ffc-8c56-1d895e6d9e27,Real Estate,34698.07,81924.6,2017-03-16,2025-03-15 13:16:53
22bfa51d-5f9a-4063-9117-2f6cf8f4ecab,4c27bdae-5fc7-4f16-b7ce-45617f13de51,Stock,88528.87,32452.32,2015-04-19,2025-03-15 13:16:53
48404651-56a4-48c7-950c-1238c5442945,4a4bd15c-f29c-4402-9d0d-3c97adc176e4,Mutual Fund,25071.79,126476.88,2019-04-19,2025-03-15 13:16:53
c59969da-138b-4415-a27f-be38208ba46a,02369883-274b-4345-9c3d-ca52eb18cde3,Bond,47468.4,149048.71,2017-01-01,2025-03-15 13:16:53
8a92a1f3-fba7-4d16-815f-0cac2b71a8f7,7ae8b498-67ad-422c-a86e-1de399c0c979,Mutual Fund,83371.91,93198.17,2018-01-23,2025-03-15 13:16:53
e61d299f-1e10-431b-8e84-85f151bd14ab,a770d601-ad77-4056-b728-8b6c648226a6,Real Estate,49729.23,35668.8,2022-07-31,2025-03-15 13:16:53
f787cbcc-d22c-4630-b43d-8a5797f038c6,4c984c3b-1dac-4ca7-b26a-7911436f0864,Bond,40108.67,135692.16,2018-02-04,2025-03-15 13:16:53
71379793-1ea4-4a74-be15-e358ad9bd6e9,299c1650-d6d9-43d0-b887-0e8824e7cc78,Crypto,74077.44,47736.55,2021-05-12,2025-03-15 13:16:53
32cedf57-22ed-4dc5-89aa-6210c31202c1,bfe340ca-87df-4a9f-8d15-b56c7041a19a,Bond,26673.28,26070.98,2017-07-20,2025-03-15 13:16:53
298c8ca4-5b7f-484a-9694-7ca0e5cecd50,409de2f9-517d-4d08-87bc-9ec1ec4be2a9,Stock,50473.18,25623.52,2022-11-04,2025-03-15 13:16:53
f935b29b-a752-4739-a397-55cd192799c7,804b766b-bc6b-49b4-bd86-e159496f01de,Mutual Fund,59538.61,48346.67,2017-01-31,2025-03-15 13:16:53
de2aac4d-26db-4a2b-9e95-e59352051644,cc7ef944-1c3d-42c1-bd35-6050731579d3,Real Estate,29834.91,93355.83,2021-10-25,2025-03-15 13:16:53
02a68e4a-696f-4237-ba18-68e6b57b7a84,f7cedfd8-cd45-4451-8526-0c1493ff7237,Bond,62609.53,78767.88,2023-08-02,2025-03-15 13:16:53
9f04a43a-bc2e-4b32-8a35-a8462d46d4a9,cac2e864-c6f0-4dd8-a85c-c3002784925e,Bond,79616.1,123481.24,2019-12-17,2025-03-15 13:16:53
2d04e14f-889d-4796-bbdc-06e1edd69434,ff57f478-c958-4cf3-bfa7-78cddc79f4e0,Mutual Fund,29408.48,88922.37,2021-10-04,2025-03-15 13:16:53
baa073c2-c139-4389-a8c5-a5f20b35745a,27da7ee0-401f-4ce2-ba07-3e4e9a784031,Bond,81862.73,99885.19,2015-12-04,2025-03-15 13:16:53
40a9e89e-2e9e-45b0-b413-89e90e73e8f2,7e8a81d6-2e19-41c8-9a85-e8734f071975,Crypto,64779.07,40046.54,2018-08-01,2025-03-15 13:16:53
fb1a6c65-03a3-46eb-aaf5-704de2f89b1c,a081967c-a353-4f11-97e8-435d1251b4c8,Mutual Fund,24729.54,82098.82,2021-04-03,2025-03-15 13:16:53
a6151001-f437-4d85-86d1-2ead56ca9c47,7b8f9c0b-0e10-45bc-9595-2d8b207aaed5,Stock,40014.57,43642.4,2016-07-28,2025-03-15 13:16:53
1cd92318-48da-4c88-8431-ac85d5606133,ee5db0a1-69fe-440e-a6d7-5cf875456416,Stock,27878.31,113366.73,2020-08-03,2025-03-15 13:16:53
18672f02-1027-4bcf-84f7-0ebb9b9f5119,7b832aa1-1de5-4f57-b58f-a93d88770360,Mutual Fund,83404.19,26763.34,2021-12-19,2025-03-15 13:16:53
c15844fc-d633-4322-a351-a935f4b34bf1,d5bd019c-44d2-4b84-9199-691372469fd3,Stock,91439.03,70083.62,2022-04-24,2025-03-15 13:16:53
09026b51-39e3-4a27-8a7d-2f4bfaa87257,503c0d4b-746f-478b-9a83-06b822bae7f0,ETF,91094.81,32435.37,2016-01-04,2025-03-15 13:16:53
fe5699be-1dea-42ee-a930-991bd105a1ce,7e191ba1-8b58-47bd-9c96-c5dfd8f5678b,Real Estate,58125.43,25871.48,2022-11-20,2025-03-15 13:16:53
0513b7ee-8931-4680-a163-9f665dc39dfc,f9247c3d-01fd-4792-8ecb-9773d6c261fd,Bond,38727.48,75798.24,2020-08-22,2025-03-15 13:16:53
e5d8639e-c6e8-4f1d-8db9-01f87630e3bb,90199f2d-5f8e-488c-8b48-eaf279612baf,Mutual Fund,42106.73,92100.78,2018-03-01,2025-03-15 13:16:53
137ea294-ac32-4f4c-9480-87ec040f76b0,49a1061c-56cb-402b-9f2b-b660cf7ad1ee,Crypto,32119.18,53801.36,2021-11-06,2025-03-15 13:16:53
8b8cb22b-81ea-4d7a-bae8-71c130d34d32,60a03180-c5f7-4eaf-bf72-e155fd2b90ab,Mutual Fund,60707.57,59928.48,2017-11-11,2025-03-15 13:16:53
c55eafd4-5163-4444-800b-b2b3c397f3b0,6a9908a8-daab-47fd-8332-6edc1a7b91de,Bond,61531.14,56262.35,2018-01-03,2025-03-15 13:16:53
527f901d-8b8a-4d03-ba91-82b27c6c0208,84bcd620-c469-40e1-a134-7e2aeeefd331,Crypto,31705.07,36135.57,2022-10-28,2025-03-15 13:16:53
f53f7ca8-d972-4464-ae24-d9d8a76121ba,94c71b31-bd6e-4cc3-9c99-be0aa8951ad4,ETF,42694.71,138368.58,2016-03-13,2025-03-15 13:16:53
458ce820-3f2e-4cb5-aa3b-6cd77f686cd0,c8029503-5202-4140-8603-1e65af327e92,Bond,83771.24,1431.45,2018-08-11,2025-03-15 13:16:53
3432ee97-90fa-4a3b-af99-e40ac4cf0620,ad6fc5bc-3cbf-4414-b73f-767e51f66018,Mutual Fund,29122.97,53673.9,2016-10-17,2025-03-15 13:16:53
df677d44-fc76-451b-b2d1-bcf0071f68b7,f3c9f7a9-86e9-4e62-91f0-fe7f881e7768,Bond,3166.97,53201.2,2021-10-23,2025-03-15 13:16:53
127b43fa-ccbe-42b3-b25f-1e96de8ca7fa,658af142-3879-4e99-a93f-a889c29c9346,Bond,55264.64,108269.99,2023-08-07,2025-03-15 13:16:53
33371efb-4389-4d1c-8346-e570be2b611e,29995de7-0829-4b94-883a-0e9d28a4abd8,ETF,77102.86,66354.85,2019-01-24,2025-03-15 13:16:53
c16b15fb-a49c-4f7f-85b5-25029168b2f9,1b4f89a6-8d17-42b8-88a7-638b1ad1708c,Crypto,17777.25,89086.82,2023-09-26,2025-03-15 13:16:53
c16d8f2f-9493-48af-b3c9-dbed0b2e7c42,44514216-bf2d-4a69-a927-411fb9ce407a,Mutual Fund,17223.07,112159.55,2021-02-09,2025-03-15 13:16:53
ad8a1262-8695-4db0-be5e-1a15e3a623c5,86b1dcbf-6e5d-4a15-871c-7d61254c9e8a,Mutual Fund,57410.98,92159.35,2020-03-17,2025-03-15 13:16:53
9a53ce79-9a45-49cd-95ff-f5847a12639c,5271a7c7-ac21-4554-97dd-6b7842b6d576,ETF,24542.34,137313.08,2021-12-25,2025-03-15 13:16:53
e0766cbd-4764-4b0b-8ba9-3153718e8c3a,5062e0fc-bd14-46f4-8d20-d66a6920fe0f,Stock,34340.91,142804.59,2018-10-24,2025-03-15 13:16:53
ea7a3879-c5f8-4af3-9929-2d5dc89a902a,c2cec318-21c3-4284-bc0d-a8abaa053a51,Stock,97181.9,95963.77,2015-10-06,2025-03-15 13:16:53
2f12b86a-7928-4b3d-a52f-2b4ba28b7cb0,95530e79-2233-4313-81d0-3b3bb55ca297,Stock,37565.33,139344.51,2023-07-12,2025-03-15 13:16:53
